MapSizeX,4096
MapSizeZ,4096
WaterLevel,0
3736,2288,163.88
3744,2288,163.91
3752,2288,163.93
3760,2288,163.96
3768,2288,163.97
3776,2288,163.99
3784,2288,163.99
3792,2288,163.99
3800,2288,163.97
3808,2288,163.97
3816,2288,163.96
3824,2288,163.94
3832,2288,163.94
3840,2288,163.93
3848,2288,163.93
3856,2288,163.93
3864,2288,163.96
3872,2288,163.99
3880,2288,164.03
3888,2288,164.08
3896,2288,164.11
3904,2288,164.14
3912,2288,164.14
3920,2288,164.15
3928,2288,164.12
3936,2288,164.11
3944,2288,164.08
3952,2288,164.05
3960,2288,164.00
3968,2288,163.97
3976,2288,163.94
3984,2288,163.93
3992,2288,163.91
4000,2288,163.89
4008,2288,163.88
4016,2288,163.86
4024,2288,163.86
4032,2288,163.85
4040,2288,163.85
4048,2288,163.85
4056,2288,163.85
4064,2288,163.86
4072,2288,163.86
4080,2288,163.89
4088,2288,163.91
0,2296,163.76
8,2296,163.74
16,2296,163.73
24,2296,163.71
32,2296,163.71
40,2296,163.71
48,2296,163.74
56,2296,163.77
64,2296,163.80
72,2296,163.85
80,2296,163.89
88,2296,163.94
96,2296,163.99
104,2296,164.02
112,2296,164.05
120,2296,164.08
128,2296,164.11
136,2296,164.12
144,2296,164.14
152,2296,164.15
160,2296,164.15
168,2296,164.15
176,2296,164.14
184,2296,164.11
192,2296,164.08
200,2296,164.05
208,2296,164.02
216,2296,163.97
224,2296,163.94
232,2296,163.91
240,2296,163.89
248,2296,163.88
256,2296,163.86
264,2296,163.86
272,2296,163.86
280,2296,163.86
288,2296,163.88
296,2296,163.89
304,2296,163.91
312,2296,163.94
320,2296,163.97
328,2296,164.00
336,2296,164.03
344,2296,164.06
352,2296,164.08
360,2296,164.09
368,2296,164.09
376,2296,164.08
384,2296,164.06
392,2296,164.03
400,2296,164.00
408,2296,163.97
416,2296,163.96
424,2296,163.93
432,2296,163.91
440,2296,163.89
448,2296,163.88
456,2296,163.86
464,2296,163.85
472,2296,163.82
480,2296,163.80
488,2296,163.79
496,2296,163.79
504,2296,163.79
512,2296,163.80
520,2296,163.82
528,2296,163.85
536,2296,163.88
544,2296,163.91
552,2296,163.94
560,2296,163.96
568,2296,163.97
576,2296,163.97
584,2296,163.99
592,2296,163.99
600,2296,163.99
608,2296,163.99
616,2296,163.99
624,2296,163.97
632,2296,163.96
640,2296,163.94
648,2296,163.93
656,2296,163.89
664,2296,163.88
672,2296,163.86
680,2296,163.85
688,2296,163.86
696,2296,163.86
704,2296,163.88
712,2296,163.89
720,2296,163.91
728,2296,163.93
736,2296,163.94
744,2296,163.97
752,2296,163.99
760,2296,164.02
768,2296,164.03
776,2296,164.05
784,2296,164.06
792,2296,164.08
800,2296,164.08
808,2296,164.08
816,2296,164.06
824,2296,164.03
832,2296,164.02
840,2296,163.99
848,2296,163.97
856,2296,163.96
864,2296,163.94
872,2296,163.94
880,2296,163.96
888,2296,163.99
896,2296,164.03
904,2296,164.08
912,2296,164.11
920,2296,164.15
928,2296,164.17
936,2296,164.17
944,2296,164.17
952,2296,164.14
960,2296,164.11
968,2296,164.06
976,2296,164.03
984,2296,163.99
992,2296,163.97
1000,2296,163.96
1008,2296,163.96
1016,2296,163.96
1024,2296,163.97
1032,2296,164.00
1040,2296,164.03
1048,2296,164.05
1056,2296,164.06
1064,2296,164.06
1072,2296,164.05
1080,2296,164.03
1088,2296,164.02
1096,2296,164.00
1104,2296,163.99
1112,2296,164.00
1120,2296,164.00
1128,2296,164.02
1136,2296,164.05
1144,2296,164.06
1152,2296,164.09
1160,2296,164.11
1168,2296,164.12
1176,2296,164.12
1184,2296,164.14
1192,2296,164.14
1200,2296,164.12
1208,2296,164.11
1216,2296,164.09
1224,2296,164.05
1232,2296,164.00
1240,2296,163.96
1248,2296,163.88
1256,2296,163.80
1264,2296,163.71
1272,2296,163.60
1280,2296,163.50
1288,2296,163.38
1296,2296,163.28
1304,2296,163.21
1312,2296,163.15
1320,2296,163.12
1328,2296,163.09
1336,2296,163.06
1344,2296,163.01
1352,2296,162.93
1360,2296,162.83
1368,2296,162.70
1376,2296,162.57
1384,2296,162.43
1392,2296,162.32
1400,2296,162.25
1408,2296,162.20
1416,2296,162.17
1424,2296,162.12
1432,2296,162.09
1440,2296,162.08
1448,2296,162.11
1456,2296,162.17
1464,2296,162.20
1472,2296,162.22
1480,2296,162.20
1488,2296,162.17
1496,2296,162.17
1504,2296,162.19
1512,2296,162.22
1520,2296,162.25
1528,2296,162.26
1536,2296,162.25
1544,2296,162.22
1552,2296,162.19
1560,2296,162.19
1568,2296,162.22
1576,2296,162.29
1584,2296,162.40
1592,2296,162.51
1600,2296,162.60
1608,2296,162.67
1616,2296,162.73
1624,2296,162.78
1632,2296,162.84
1640,2296,162.92
1648,2296,163.01
1656,2296,163.13
1664,2296,163.24
1672,2296,163.36
1680,2296,163.45
1688,2296,163.53
1696,2296,163.60
1704,2296,163.65
1712,2296,163.68
1720,2296,163.71
1728,2296,163.73
1736,2296,163.73
1744,2296,163.71
1752,2296,163.70
1760,2296,163.68
1768,2296,163.67
1776,2296,163.67
1784,2296,163.67
1792,2296,163.68
1800,2296,163.70
1808,2296,163.71
1816,2296,163.74
1824,2296,163.76
1832,2296,163.79
1840,2296,163.82
1848,2296,163.85
1856,2296,163.86
1864,2296,163.88
1872,2296,163.89
1880,2296,163.89
1888,2296,163.91
1896,2296,163.91
1904,2296,163.91
1912,2296,163.89
1920,2296,163.89
1928,2296,163.88
1936,2296,163.86
1944,2296,163.85
1952,2296,163.83
1960,2296,163.82
1968,2296,163.80
1976,2296,163.77
1984,2296,163.74
1992,2296,163.70
2000,2296,163.64
2008,2296,163.54
2016,2296,163.44
2024,2296,163.28
2032,2296,163.07
2040,2296,162.80
2048,2296,162.45
2056,2296,162.02
2064,2296,161.58
2072,2296,161.18
2080,2296,160.98
2088,2296,161.09
2096,2296,161.10
2104,2296,160.48
2112,2296,162.25
2120,2296,168.05
2128,2296,174.45
2136,2296,179.58
2144,2296,188.54
2152,2296,197.95
2160,2296,210.17
2168,2296,231.54
2176,2296,257.02
2184,2296,275.67
2192,2296,277.21
2200,2296,277.86
2208,2296,277.11
2216,2296,274.43
2224,2296,271.50
2232,2296,268.98
2240,2296,267.27
2248,2296,263.93
2256,2296,262.34
2264,2296,261.29
2272,2296,261.69
2280,2296,264.43
2288,2296,263.58
2296,2296,264.62
2304,2296,266.13
2312,2296,266.77
2320,2296,267.14
2328,2296,267.23
2336,2296,267.12
2344,2296,266.85
2352,2296,266.39
2360,2296,265.88
2368,2296,265.58
2376,2296,265.38
2384,2296,265.23
2392,2296,265.18
2400,2296,265.21
2408,2296,265.27
2416,2296,265.29
2424,2296,265.20
2432,2296,264.98
2440,2296,264.65
2448,2296,264.30
2456,2296,263.95
2464,2296,263.60
2472,2296,263.53
2480,2296,263.75
2488,2296,263.90
2496,2296,264.01
2504,2296,264.02
2512,2296,264.40
2520,2296,265.88
2528,2296,262.44
2536,2296,263.02
2544,2296,267.11
2552,2296,241.84
2560,2296,221.07
2568,2296,220.14
2576,2296,213.39
2584,2296,204.36
2592,2296,196.01
2600,2296,189.64
2608,2296,185.30
2616,2296,179.87
2624,2296,173.89
2632,2296,168.11
2640,2296,164.51
2648,2296,163.01
2656,2296,161.41
2664,2296,160.49
2672,2296,160.10
2680,2296,159.82
2688,2296,159.77
2696,2296,159.90
2704,2296,160.08
2712,2296,160.32
2720,2296,160.58
2728,2296,160.87
2736,2296,161.21
2744,2296,161.59
2752,2296,161.97
2760,2296,162.34
2768,2296,162.66
2776,2296,162.92
2784,2296,163.13
2792,2296,163.30
2800,2296,163.42
2808,2296,163.53
2816,2296,163.60
2824,2296,163.65
2832,2296,163.70
2840,2296,163.71
2848,2296,163.73
2856,2296,163.74
2864,2296,163.76
2872,2296,163.77
2880,2296,163.80
2888,2296,163.83
2896,2296,163.86
2904,2296,163.91
2912,2296,163.96
2920,2296,164.00
2928,2296,164.05
2936,2296,164.08
2944,2296,164.11
2952,2296,164.12
2960,2296,164.14
2968,2296,164.15
2976,2296,164.15
2984,2296,164.17
2992,2296,164.17
3000,2296,164.17
3008,2296,164.15
3016,2296,164.15
3024,2296,164.12
3032,2296,164.11
3040,2296,164.08
3048,2296,164.05
3056,2296,164.02
3064,2296,163.97
3072,2296,163.93
3080,2296,163.88
3088,2296,163.82
3096,2296,163.77
3104,2296,163.74
3112,2296,163.71
3120,2296,163.70
3128,2296,163.70
3136,2296,163.70
3144,2296,163.70
3152,2296,163.70
3160,2296,163.71
3168,2296,163.71
3176,2296,163.71
3184,2296,163.71
3192,2296,163.71
3200,2296,163.73
3208,2296,163.71
3216,2296,163.71
3224,2296,163.71
3232,2296,163.73
3240,2296,163.73
3248,2296,163.73
3256,2296,163.74
3264,2296,163.77
3272,2296,163.80
3280,2296,163.83
3288,2296,163.86
3296,2296,163.88
3304,2296,163.89
3312,2296,163.89
3320,2296,163.88
3328,2296,163.86
3336,2296,163.83
3344,2296,163.82
3352,2296,163.79
3360,2296,163.77
3368,2296,163.77
3376,2296,163.77
3384,2296,163.79
3392,2296,163.82
3400,2296,163.86
3408,2296,163.91
3416,2296,163.97
3424,2296,164.03
3432,2296,164.09
3440,2296,164.15
3448,2296,164.20
3456,2296,164.23
3464,2296,164.26
3472,2296,164.26
3480,2296,164.26
3488,2296,164.23
3496,2296,164.20
3504,2296,164.17
3512,2296,164.14
3520,2296,164.11
3528,2296,164.08
3536,2296,164.03
3544,2296,164.02
3552,2296,163.99
3560,2296,163.97
3568,2296,163.96
3576,2296,163.94
3584,2296,163.94
3592,2296,163.93
3600,2296,163.93
3608,2296,163.91
3616,2296,163.89
3624,2296,163.88
3632,2296,163.86
3640,2296,163.85
3648,2296,163.83
3656,2296,163.82
3664,2296,163.80
3672,2296,163.80
3680,2296,163.79
3688,2296,163.79
3696,2296,163.80
3704,2296,163.80
3712,2296,163.82
3720,2296,163.83
3728,2296,163.86
3736,2296,163.89
3744,2296,163.93
3752,2296,163.96
3760,2296,163.99
3768,2296,164.00
3776,2296,164.02
3784,2296,164.03
3792,2296,164.03
3800,2296,164.02
3808,2296,164.02
3816,2296,164.00
3824,2296,163.97
3832,2296,163.96
3840,2296,163.94
3848,2296,163.93
3856,2296,163.93
3864,2296,163.94
3872,2296,163.97
3880,2296,164.02
3888,2296,164.05
3896,2296,164.09
3904,2296,164.11
3912,2296,164.12
3920,2296,164.11
3928,2296,164.11
3936,2296,164.08
3944,2296,164.05
3952,2296,164.03
3960,2296,163.99
3968,2296,163.97
3976,2296,163.94
3984,2296,163.93
3992,2296,163.91
4000,2296,163.89
4008,2296,163.88
4016,2296,163.86
4024,2296,163.86
4032,2296,163.86
4040,2296,163.85
4048,2296,163.85
4056,2296,163.85
4064,2296,163.86
4072,2296,163.88
4080,2296,163.89
4088,2296,163.93
0,2304,163.74
8,2304,163.74
16,2304,163.71
24,2304,163.70
32,2304,163.70
40,2304,163.70
48,2304,163.71
56,2304,163.74
64,2304,163.79
72,2304,163.83
80,2304,163.88
88,2304,163.94
96,2304,163.99
104,2304,164.02
112,2304,164.06
120,2304,164.09
128,2304,164.12
136,2304,164.14
144,2304,164.15
152,2304,164.15
160,2304,164.15
168,2304,164.15
176,2304,164.14
184,2304,164.12
192,2304,164.09
200,2304,164.05
208,2304,164.02
216,2304,163.99
224,2304,163.96
232,2304,163.93
240,2304,163.91
248,2304,163.89
256,2304,163.88
264,2304,163.88
272,2304,163.88
280,2304,163.89
288,2304,163.89
296,2304,163.93
304,2304,163.94
312,2304,163.97
320,2304,164.00
328,2304,164.03
336,2304,164.06
344,2304,164.09
352,2304,164.11
360,2304,164.12
368,2304,164.12
376,2304,164.12
384,2304,164.09
392,2304,164.06
400,2304,164.03
408,2304,164.02
416,2304,163.99
424,2304,163.96
432,2304,163.94
440,2304,163.93
448,2304,163.91
456,2304,163.89
464,2304,163.86
472,2304,163.85
480,2304,163.83
488,2304,163.82
496,2304,163.80
504,2304,163.80
512,2304,163.82
520,2304,163.83
528,2304,163.86
536,2304,163.88
544,2304,163.91
552,2304,163.93
560,2304,163.94
568,2304,163.96
576,2304,163.97
584,2304,163.97
592,2304,163.97
600,2304,163.99
608,2304,163.99
616,2304,163.97
624,2304,163.96
632,2304,163.94
640,2304,163.91
648,2304,163.89
656,2304,163.86
664,2304,163.83
672,2304,163.82
680,2304,163.80
688,2304,163.80
696,2304,163.82
704,2304,163.83
712,2304,163.85
720,2304,163.86
728,2304,163.88
736,2304,163.91
744,2304,163.94
752,2304,163.97
760,2304,164.00
768,2304,164.03
776,2304,164.05
784,2304,164.08
792,2304,164.09
800,2304,164.09
808,2304,164.09
816,2304,164.09
824,2304,164.06
832,2304,164.05
840,2304,164.02
848,2304,163.99
856,2304,163.96
864,2304,163.94
872,2304,163.94
880,2304,163.97
888,2304,164.00
896,2304,164.03
904,2304,164.08
912,2304,164.12
920,2304,164.15
928,2304,164.17
936,2304,164.17
944,2304,164.15
952,2304,164.11
960,2304,164.08
968,2304,164.03
976,2304,163.99
984,2304,163.97
992,2304,163.94
1000,2304,163.93
1008,2304,163.94
1016,2304,163.94
1024,2304,163.97
1032,2304,164.00
1040,2304,164.03
1048,2304,164.06
1056,2304,164.08
1064,2304,164.09
1072,2304,164.08
1080,2304,164.06
1088,2304,164.06
1096,2304,164.05
1104,2304,164.05
1112,2304,164.05
1120,2304,164.05
1128,2304,164.08
1136,2304,164.09
1144,2304,164.12
1152,2304,164.14
1160,2304,164.15
1168,2304,164.15
1176,2304,164.17
1184,2304,164.17
1192,2304,164.15
1200,2304,164.14
1208,2304,164.11
1216,2304,164.08
1224,2304,164.03
1232,2304,163.99
1240,2304,163.91
1248,2304,163.83
1256,2304,163.73
1264,2304,163.62
1272,2304,163.50
1280,2304,163.38
1288,2304,163.24
1296,2304,163.13
1304,2304,163.04
1312,2304,162.98
1320,2304,162.93
1328,2304,162.90
1336,2304,162.86
1344,2304,162.80
1352,2304,162.69
1360,2304,162.54
1368,2304,162.35
1376,2304,162.16
1384,2304,161.97
1392,2304,161.83
1400,2304,161.74
1408,2304,161.68
1416,2304,161.65
1424,2304,161.62
1432,2304,161.61
1440,2304,161.61
1448,2304,161.65
1456,2304,161.70
1464,2304,161.73
1472,2304,161.73
1480,2304,161.70
1488,2304,161.65
1496,2304,161.62
1504,2304,161.64
1512,2304,161.67
1520,2304,161.70
1528,2304,161.73
1536,2304,161.71
1544,2304,161.68
1552,2304,161.67
1560,2304,161.68
1568,2304,161.76
1576,2304,161.90
1584,2304,162.06
1592,2304,162.22
1600,2304,162.34
1608,2304,162.43
1616,2304,162.49
1624,2304,162.55
1632,2304,162.61
1640,2304,162.69
1648,2304,162.80
1656,2304,162.93
1664,2304,163.09
1672,2304,163.22
1680,2304,163.35
1688,2304,163.44
1696,2304,163.51
1704,2304,163.57
1712,2304,163.62
1720,2304,163.67
1728,2304,163.70
1736,2304,163.70
1744,2304,163.71
1752,2304,163.71
1760,2304,163.71
1768,2304,163.70
1776,2304,163.70
1784,2304,163.70
1792,2304,163.71
1800,2304,163.73
1808,2304,163.74
1816,2304,163.76
1824,2304,163.77
1832,2304,163.79
1840,2304,163.82
1848,2304,163.83
1856,2304,163.85
1864,2304,163.86
1872,2304,163.88
1880,2304,163.88
1888,2304,163.88
1896,2304,163.89
1904,2304,163.88
1912,2304,163.88
1920,2304,163.88
1928,2304,163.88
1936,2304,163.86
1944,2304,163.85
1952,2304,163.85
1960,2304,163.83
1968,2304,163.82
1976,2304,163.79
1984,2304,163.77
1992,2304,163.73
2000,2304,163.67
2008,2304,163.59
2016,2304,163.47
2024,2304,163.33
2032,2304,163.13
2040,2304,162.87
2048,2304,162.55
2056,2304,162.17
2064,2304,161.77
2072,2304,161.41
2080,2304,161.22
2088,2304,161.32
2096,2304,161.29
2104,2304,160.69
2112,2304,162.28
2120,2304,168.32
2128,2304,175.17
2136,2304,182.36
2144,2304,192.34
2152,2304,201.37
2160,2304,221.34
2168,2304,247.09
2176,2304,268.25
2184,2304,276.69
2192,2304,277.45
2200,2304,277.47
2208,2304,276.18
2216,2304,274.67
2224,2304,272.57
2232,2304,271.30
2240,2304,269.32
2248,2304,267.04
2256,2304,266.71
2264,2304,265.85
2272,2304,265.98
2280,2304,266.53
2288,2304,266.11
2296,2304,265.87
2304,2304,266.02
2312,2304,266.45
2320,2304,266.65
2328,2304,266.63
2336,2304,266.46
2344,2304,266.19
2352,2304,265.85
2360,2304,265.47
2368,2304,265.12
2376,2304,264.83
2384,2304,264.66
2392,2304,264.60
2400,2304,264.63
2408,2304,264.71
2416,2304,264.77
2424,2304,264.80
2432,2304,264.74
2440,2304,264.62
2448,2304,264.48
2456,2304,264.37
2464,2304,264.36
2472,2304,264.37
2480,2304,264.36
2488,2304,264.21
2496,2304,263.99
2504,2304,263.93
2512,2304,263.72
2520,2304,264.31
2528,2304,266.27
2536,2304,267.12
2544,2304,268.62
2552,2304,267.03
2560,2304,244.23
2568,2304,226.30
2576,2304,220.89
2584,2304,211.43
2592,2304,201.51
2600,2304,193.25
2608,2304,185.71
2616,2304,179.99
2624,2304,174.33
2632,2304,168.98
2640,2304,164.96
2648,2304,162.63
2656,2304,160.64
2664,2304,159.97
2672,2304,159.77
2680,2304,159.55
2688,2304,159.53
2696,2304,159.67
2704,2304,159.88
2712,2304,160.13
2720,2304,160.40
2728,2304,160.72
2736,2304,161.07
2744,2304,161.48
2752,2304,161.90
2760,2304,162.28
2768,2304,162.61
2776,2304,162.89
2784,2304,163.10
2792,2304,163.27
2800,2304,163.41
2808,2304,163.51
2816,2304,163.59
2824,2304,163.65
2832,2304,163.70
2840,2304,163.73
2848,2304,163.74
2856,2304,163.74
2864,2304,163.76
2872,2304,163.77
2880,2304,163.80
2888,2304,163.83
2896,2304,163.88
2904,2304,163.93
2912,2304,163.97
2920,2304,164.02
2928,2304,164.06
2936,2304,164.09
2944,2304,164.12
2952,2304,164.14
2960,2304,164.15
2968,2304,164.15
2976,2304,164.15
2984,2304,164.15
2992,2304,164.15
3000,2304,164.14
3008,2304,164.14
3016,2304,164.12
3024,2304,164.11
3032,2304,164.09
3040,2304,164.06
3048,2304,164.05
3056,2304,164.00
3064,2304,163.97
3072,2304,163.93
3080,2304,163.88
3088,2304,163.83
3096,2304,163.79
3104,2304,163.74
3112,2304,163.71
3120,2304,163.70
3128,2304,163.68
3136,2304,163.68
3144,2304,163.68
3152,2304,163.68
3160,2304,163.68
3168,2304,163.68
3176,2304,163.70
3184,2304,163.70
3192,2304,163.70
3200,2304,163.70
3208,2304,163.70
3216,2304,163.70
3224,2304,163.70
3232,2304,163.70
3240,2304,163.70
3248,2304,163.71
3256,2304,163.73
3264,2304,163.74
3272,2304,163.77
3280,2304,163.80
3288,2304,163.83
3296,2304,163.85
3304,2304,163.86
3312,2304,163.86
3320,2304,163.85
3328,2304,163.83
3336,2304,163.80
3344,2304,163.79
3352,2304,163.76
3360,2304,163.74
3368,2304,163.74
3376,2304,163.76
3384,2304,163.77
3392,2304,163.80
3400,2304,163.86
3408,2304,163.91
3416,2304,163.97
3424,2304,164.05
3432,2304,164.12
3440,2304,164.18
3448,2304,164.23
3456,2304,164.28
3464,2304,164.31
3472,2304,164.31
3480,2304,164.31
3488,2304,164.28
3496,2304,164.25
3504,2304,164.20
3512,2304,164.17
3520,2304,164.12
3528,2304,164.08
3536,2304,164.05
3544,2304,164.02
3552,2304,163.99
3560,2304,163.97
3568,2304,163.96
3576,2304,163.96
3584,2304,163.94
3592,2304,163.94
3600,2304,163.93
3608,2304,163.91
3616,2304,163.89
3624,2304,163.88
3632,2304,163.86
3640,2304,163.85
3648,2304,163.83
3656,2304,163.82
3664,2304,163.80
3672,2304,163.80
3680,2304,163.79
3688,2304,163.79
3696,2304,163.80
3704,2304,163.80
3712,2304,163.83
3720,2304,163.85
3728,2304,163.88
3736,2304,163.91
3744,2304,163.96
3752,2304,163.99
3760,2304,164.02
3768,2304,164.03
3776,2304,164.05
3784,2304,164.06
3792,2304,164.06
3800,2304,164.05
3808,2304,164.03
3816,2304,164.02
3824,2304,164.00
3832,2304,163.97
3840,2304,163.96
3848,2304,163.94
3856,2304,163.94
3864,2304,163.94
3872,2304,163.97
3880,2304,164.00
3888,2304,164.03
3896,2304,164.06
3904,2304,164.08
3912,2304,164.09
3920,2304,164.09
3928,2304,164.08
3936,2304,164.06
3944,2304,164.03
3952,2304,164.00
3960,2304,163.99
3968,2304,163.96
3976,2304,163.94
3984,2304,163.93
3992,2304,163.91
4000,2304,163.89
4008,2304,163.88
4016,2304,163.88
4024,2304,163.86
4032,2304,163.86
4040,2304,163.86
4048,2304,163.86
4056,2304,163.86
4064,2304,163.88
4072,2304,163.89
4080,2304,163.91
4088,2304,163.94
0,2312,163.74
8,2312,163.73
16,2312,163.71
24,2312,163.70
32,2312,163.68
40,2312,163.68
48,2312,163.71
56,2312,163.74
64,2312,163.77
72,2312,163.83
80,2312,163.88
88,2312,163.93
96,2312,163.97
104,2312,164.02
112,2312,164.06
120,2312,164.09
128,2312,164.12
136,2312,164.14
144,2312,164.15
152,2312,164.15
160,2312,164.15
168,2312,164.15
176,2312,164.14
184,2312,164.11
192,2312,164.08
200,2312,164.05
208,2312,164.02
216,2312,163.99
224,2312,163.96
232,2312,163.93
240,2312,163.91
248,2312,163.89
256,2312,163.89
264,2312,163.89
272,2312,163.89
280,2312,163.89
288,2312,163.93
296,2312,163.94
304,2312,163.96
312,2312,163.99
320,2312,164.03
328,2312,164.06
336,2312,164.09
344,2312,164.12
352,2312,164.14
360,2312,164.15
368,2312,164.15
376,2312,164.14
384,2312,164.12
392,2312,164.09
400,2312,164.06
408,2312,164.03
416,2312,164.00
424,2312,163.99
432,2312,163.97
440,2312,163.96
448,2312,163.93
456,2312,163.91
464,2312,163.89
472,2312,163.86
480,2312,163.85
488,2312,163.82
496,2312,163.82
504,2312,163.80
512,2312,163.82
520,2312,163.83
528,2312,163.85
536,2312,163.88
544,2312,163.89
552,2312,163.93
560,2312,163.93
568,2312,163.94
576,2312,163.94
584,2312,163.96
592,2312,163.96
600,2312,163.96
608,2312,163.96
616,2312,163.96
624,2312,163.94
632,2312,163.93
640,2312,163.89
648,2312,163.86
656,2312,163.83
664,2312,163.80
672,2312,163.77
680,2312,163.77
688,2312,163.77
696,2312,163.77
704,2312,163.79
712,2312,163.80
720,2312,163.82
728,2312,163.85
736,2312,163.88
744,2312,163.93
752,2312,163.96
760,2312,163.99
768,2312,164.02
776,2312,164.06
784,2312,164.09
792,2312,164.11
800,2312,164.12
808,2312,164.12
816,2312,164.11
824,2312,164.09
832,2312,164.06
840,2312,164.02
848,2312,163.99
856,2312,163.96
864,2312,163.94
872,2312,163.94
880,2312,163.96
888,2312,163.99
896,2312,164.03
904,2312,164.08
912,2312,164.12
920,2312,164.15
928,2312,164.15
936,2312,164.15
944,2312,164.12
952,2312,164.09
960,2312,164.05
968,2312,164.00
976,2312,163.97
984,2312,163.94
992,2312,163.93
1000,2312,163.91
1008,2312,163.93
1016,2312,163.94
1024,2312,163.97
1032,2312,164.00
1040,2312,164.03
1048,2312,164.06
1056,2312,164.09
1064,2312,164.09
1072,2312,164.09
1080,2312,164.09
1088,2312,164.08
1096,2312,164.06
1104,2312,164.06
1112,2312,164.06
1120,2312,164.09
1128,2312,164.11
1136,2312,164.12
1144,2312,164.15
1152,2312,164.17
1160,2312,164.18
1168,2312,164.18
1176,2312,164.18
1184,2312,164.17
1192,2312,164.15
1200,2312,164.12
1208,2312,164.09
1216,2312,164.05
1224,2312,164.00
1232,2312,163.93
1240,2312,163.85
1248,2312,163.76
1256,2312,163.64
1264,2312,163.51
1272,2312,163.38
1280,2312,163.22
1288,2312,163.07
1296,2312,162.93
1304,2312,162.84
1312,2312,162.77
1320,2312,162.72
1328,2312,162.69
1336,2312,162.64
1344,2312,162.55
1352,2312,162.40
1360,2312,162.22
1368,2312,161.99
1376,2312,161.73
1384,2312,161.48
1392,2312,161.32
1400,2312,161.21
1408,2312,161.16
1416,2312,161.16
1424,2312,161.16
1432,2312,161.15
1440,2312,161.16
1448,2312,161.18
1456,2312,161.21
1464,2312,161.21
1472,2312,161.18
1480,2312,161.12
1488,2312,161.06
1496,2312,161.01
1504,2312,161.00
1512,2312,161.01
1520,2312,161.04
1528,2312,161.04
1536,2312,161.04
1544,2312,161.03
1552,2312,161.03
1560,2312,161.10
1568,2312,161.25
1576,2312,161.45
1584,2312,161.70
1592,2312,161.91
1600,2312,162.08
1608,2312,162.19
1616,2312,162.25
1624,2312,162.31
1632,2312,162.35
1640,2312,162.45
1648,2312,162.57
1656,2312,162.72
1664,2312,162.89
1672,2312,163.04
1680,2312,163.19
1688,2312,163.30
1696,2312,163.41
1704,2312,163.48
1712,2312,163.54
1720,2312,163.59
1728,2312,163.64
1736,2312,163.67
1744,2312,163.68
1752,2312,163.70
1760,2312,163.71
1768,2312,163.73
1776,2312,163.73
1784,2312,163.73
1792,2312,163.74
1800,2312,163.76
1808,2312,163.76
1816,2312,163.77
1824,2312,163.79
1832,2312,163.79
1840,2312,163.80
1848,2312,163.82
1856,2312,163.82
1864,2312,163.83
1872,2312,163.85
1880,2312,163.85
1888,2312,163.86
1896,2312,163.86
1904,2312,163.86
1912,2312,163.86
1920,2312,163.86
1928,2312,163.86
1936,2312,163.85
1944,2312,163.85
1952,2312,163.85
1960,2312,163.83
1968,2312,163.83
1976,2312,163.82
1984,2312,163.79
1992,2312,163.76
2000,2312,163.70
2008,2312,163.62
2016,2312,163.51
2024,2312,163.38
2032,2312,163.19
2040,2312,162.96
2048,2312,162.67
2056,2312,162.35
2064,2312,162.00
2072,2312,161.71
2080,2312,161.56
2088,2312,161.65
2096,2312,161.54
2104,2312,161.12
2112,2312,163.02
2120,2312,168.38
2128,2312,174.55
2136,2312,183.52
2144,2312,195.92
2152,2312,215.73
2160,2312,236.83
2168,2312,260.94
2176,2312,273.50
2184,2312,275.09
2192,2312,275.39
2200,2312,275.25
2208,2312,274.90
2216,2312,274.26
2224,2312,273.01
2232,2312,271.38
2240,2312,270.61
2248,2312,269.94
2256,2312,268.81
2264,2312,268.54
2272,2312,268.19
2280,2312,267.70
2288,2312,267.14
2296,2312,266.53
2304,2312,266.33
2312,2312,266.34
2320,2312,266.30
2328,2312,266.16
2336,2312,265.96
2344,2312,265.70
2352,2312,265.38
2360,2312,265.03
2368,2312,264.72
2376,2312,264.47
2384,2312,264.30
2392,2312,264.22
2400,2312,264.24
2408,2312,264.30
2416,2312,264.39
2424,2312,264.47
2432,2312,264.50
2440,2312,264.51
2448,2312,264.51
2456,2312,264.54
2464,2312,264.62
2472,2312,264.76
2480,2312,264.88
2488,2312,264.91
2496,2312,264.79
2504,2312,264.59
2512,2312,264.28
2520,2312,264.04
2528,2312,264.31
2536,2312,265.53
2544,2312,267.29
2552,2312,266.65
2560,2312,262.68
2568,2312,245.80
2576,2312,225.34
2584,2312,215.99
2592,2312,207.64
2600,2312,197.49
2608,2312,187.97
2616,2312,181.56
2624,2312,174.96
2632,2312,169.42
2640,2312,165.76
2648,2312,162.54
2656,2312,159.87
2664,2312,159.50
2672,2312,159.52
2680,2312,159.32
2688,2312,159.29
2696,2312,159.44
2704,2312,159.67
2712,2312,159.93
2720,2312,160.23
2728,2312,160.55
2736,2312,160.93
2744,2312,161.35
2752,2312,161.79
2760,2312,162.20
2768,2312,162.55
2776,2312,162.83
2784,2312,163.06
2792,2312,163.24
2800,2312,163.38
2808,2312,163.48
2816,2312,163.57
2824,2312,163.65
2832,2312,163.70
2840,2312,163.73
2848,2312,163.74
2856,2312,163.76
2864,2312,163.77
2872,2312,163.79
2880,2312,163.82
2888,2312,163.85
2896,2312,163.88
2904,2312,163.93
2912,2312,163.97
