MapSizeX,3072
MapSizeZ,4096
WaterLevel,0
1496,2208,245.83
1504,2208,245.75
1512,2208,245.71
1520,2208,245.67
1528,2208,245.58
1536,2208,245.54
1544,2208,245.50
1552,2208,245.46
1560,2208,245.42
1568,2208,245.38
1576,2208,245.34
1584,2208,245.34
1592,2208,245.38
1600,2208,245.42
1608,2208,245.42
1616,2208,245.42
1624,2208,245.46
1632,2208,245.50
1640,2208,245.54
1648,2208,245.62
1656,2208,245.67
1664,2208,245.75
1672,2208,245.83
1680,2208,245.87
1688,2208,245.95
1696,2208,246.03
1704,2208,246.11
1712,2208,246.20
1720,2208,246.28
1728,2208,246.36
1736,2208,246.44
1744,2208,246.52
1752,2208,246.60
1760,2208,246.65
1768,2208,246.69
1776,2208,246.77
1784,2208,246.81
1792,2208,246.85
1800,2208,246.89
1808,2208,246.93
1816,2208,246.93
1824,2208,246.97
1832,2208,246.97
1840,2208,247.02
1848,2208,247.02
1856,2208,247.06
1864,2208,247.06
1872,2208,247.06
1880,2208,247.06
1888,2208,247.02
1896,2208,246.97
1904,2208,246.93
1912,2208,246.89
1920,2208,246.81
1928,2208,246.93
1936,2208,247.59
1944,2208,248.90
1952,2208,251.04
1960,2208,254.81
1968,2208,261.33
1976,2208,271.71
1984,2208,286.43
1992,2208,304.57
2000,2208,324.13
2008,2208,342.96
2016,2208,359.04
2024,2208,372.00
2032,2208,383.08
2040,2208,391.78
2048,2208,397.60
2056,2208,400.51
2064,2208,401.17
2072,2208,400.39
2080,2208,398.75
2088,2208,396.61
2096,2208,393.99
2104,2208,391.08
2112,2208,388.45
2120,2208,386.60
2128,2208,386.04
2136,2208,386.52
2144,2208,387.43
2152,2208,387.51
2160,2208,385.62
2168,2208,381.02
2176,2208,373.81
2184,2208,364.62
2192,2208,354.40
2200,2208,344.03
2208,2208,334.43
2216,2208,326.26
2224,2208,319.95
2232,2208,315.40
2240,2208,312.24
2248,2208,309.98
2256,2208,308.01
2264,2208,305.92
2272,2208,303.42
2280,2208,300.51
2288,2208,297.43
2296,2208,294.56
2304,2208,292.22
2312,2208,290.08
2320,2208,287.75
2328,2208,285.08
2336,2208,282.21
2344,2208,279.18
2352,2208,276.06
2360,2208,272.98
2368,2208,270.03
2376,2208,267.36
2384,2208,265.03
2392,2208,263.26
2400,2208,262.19
2408,2208,261.66
2416,2208,261.09
2424,2208,260.51
2432,2208,259.94
2440,2208,259.40
2448,2208,258.83
2456,2208,258.25
2464,2208,257.68
2472,2208,257.15
2480,2208,256.62
2488,2208,256.12
2496,2208,255.63
2504,2208,255.22
2512,2208,254.81
2520,2208,254.44
2528,2208,254.07
2536,2208,253.70
2544,2208,253.34
2552,2208,253.01
2560,2208,252.64
2568,2208,252.31
2576,2208,251.98
2584,2208,251.65
2592,2208,251.33
2600,2208,251.00
2608,2208,250.71
2616,2208,250.42
2624,2208,250.13
2632,2208,249.89
2640,2208,249.65
2648,2208,249.40
2656,2208,249.19
2664,2208,248.99
2672,2208,248.82
2680,2208,248.66
2688,2208,248.49
2696,2208,248.33
2704,2208,248.08
2712,2208,247.80
2720,2208,247.47
2728,2208,247.14
2736,2208,246.81
2744,2208,246.52
2752,2208,246.28
2760,2208,246.03
2768,2208,245.87
2776,2208,245.75
2784,2208,245.75
2792,2208,245.79
2800,2208,245.83
2808,2208,245.87
2816,2208,245.91
2824,2208,245.99
2832,2208,246.03
2840,2208,246.07
2848,2208,246.16
2856,2208,246.24
2864,2208,246.32
2872,2208,246.36
2880,2208,246.48
2888,2208,246.56
2896,2208,246.65
2904,2208,246.73
2912,2208,246.85
2920,2208,246.97
2928,2208,247.06
2936,2208,247.18
2944,2208,247.35
2952,2208,247.47
2960,2208,247.63
2968,2208,247.76
2976,2208,247.92
2984,2208,248.04
2992,2208,248.20
3000,2208,248.33
3008,2208,248.41
3016,2208,248.49
3024,2208,248.53
3032,2208,248.53
3040,2208,248.49
3048,2208,248.41
3056,2208,248.33
3064,2208,248.16
0,2216,531.45
8,2216,532.55
16,2216,535.55
24,2216,540.80
32,2216,548.64
40,2216,558.40
48,2216,569.19
56,2216,579.89
64,2216,589.78
72,2216,598.27
80,2216,605.08
88,2216,609.80
96,2216,612.29
104,2216,612.91
112,2216,612.25
120,2216,611.07
128,2216,609.88
136,2216,608.64
144,2216,607.09
152,2216,604.75
160,2216,601.84
168,2216,598.60
176,2216,595.40
184,2216,592.16
192,2216,588.80
200,2216,585.31
208,2216,582.39
216,2216,580.96
224,2216,581.98
232,2216,585.80
240,2216,592.24
248,2216,600.65
256,2216,610.20
264,2216,620.09
272,2216,629.65
280,2216,638.14
288,2216,644.91
296,2216,649.67
304,2216,652.70
312,2216,654.80
320,2216,656.64
328,2216,658.53
336,2216,660.58
344,2216,662.75
352,2216,665.33
360,2216,668.50
368,2216,672.02
376,2216,675.47
384,2216,678.09
392,2216,679.57
400,2216,679.78
408,2216,678.91
416,2216,677.27
424,2216,675.30
432,2216,673.33
440,2216,671.65
448,2216,670.34
456,2216,669.27
464,2216,668.50
472,2216,668.04
480,2216,667.88
488,2216,667.76
496,2216,667.14
504,2216,665.95
512,2216,664.11
520,2216,661.77
528,2216,659.26
536,2216,656.56
544,2216,653.48
552,2216,649.59
560,2216,644.37
568,2216,637.65
576,2216,629.36
584,2216,620.05
592,2216,610.24
600,2216,600.36
608,2216,590.44
616,2216,580.22
624,2216,570.05
632,2216,560.74
640,2216,553.19
648,2216,547.61
656,2216,543.39
664,2216,539.78
672,2216,536.33
680,2216,533.09
688,2216,530.42
696,2216,528.53
704,2216,527.59
712,2216,527.43
720,2216,527.76
728,2216,528.37
736,2216,529.15
744,2216,530.01
752,2216,530.91
760,2216,531.82
768,2216,532.63
776,2216,533.46
784,2216,534.28
792,2216,535.10
800,2216,536.04
808,2216,537.07
816,2216,538.25
824,2216,539.61
832,2216,541.05
840,2216,542.52
848,2216,543.87
856,2216,544.94
864,2216,545.64
872,2216,545.84
880,2216,545.88
888,2216,545.88
896,2216,546.34
904,2216,547.73
912,2216,550.19
920,2216,553.27
928,2216,556.27
936,2216,558.56
944,2216,560.25
952,2216,561.56
960,2216,562.62
968,2216,563.03
976,2216,562.22
984,2216,559.92
992,2216,556.68
1000,2216,553.55
1008,2216,551.50
1016,2216,550.61
1024,2216,550.28
1032,2216,549.49
1040,2216,547.40
1048,2216,543.43
1056,2216,537.36
1064,2216,529.56
1072,2216,520.42
1080,2216,510.45
1088,2216,499.74
1096,2216,488.26
1104,2216,475.66
1112,2216,461.88
1120,2216,447.31
1128,2216,432.71
1136,2216,419.05
1144,2216,407.28
1152,2216,397.72
1160,2216,390.62
1168,2216,385.13
1176,2216,378.93
1184,2216,370.36
1192,2216,358.84
1200,2216,344.52
1208,2216,328.19
1216,2216,311.13
1224,2216,294.68
1232,2216,280.41
1240,2216,269.49
1248,2216,262.81
1256,2216,259.36
1264,2216,257.11
1272,2216,255.63
1280,2216,254.65
1288,2216,253.91
1296,2216,253.34
1304,2216,252.80
1312,2216,252.31
1320,2216,251.82
1328,2216,251.33
1336,2216,250.87
1344,2216,250.42
1352,2216,249.97
1360,2216,249.56
1368,2216,249.15
1376,2216,248.78
1384,2216,248.41
1392,2216,248.08
1400,2216,247.76
1408,2216,247.51
1416,2216,247.22
1424,2216,247.02
1432,2216,246.81
1440,2216,246.65
1448,2216,246.48
1456,2216,246.32
1464,2216,246.20
1472,2216,246.11
1480,2216,245.99
1488,2216,245.91
1496,2216,245.83
1504,2216,245.75
1512,2216,245.71
1520,2216,245.62
1528,2216,245.58
1536,2216,245.54
1544,2216,245.50
1552,2216,245.46
1560,2216,245.42
1568,2216,245.38
1576,2216,245.34
1584,2216,245.34
1592,2216,245.38
1600,2216,245.38
1608,2216,245.38
1616,2216,245.42
1624,2216,245.50
1632,2216,245.54
1640,2216,245.58
1648,2216,245.62
1656,2216,245.71
1664,2216,245.79
1672,2216,245.83
1680,2216,245.95
1688,2216,245.99
1696,2216,246.07
1704,2216,246.11
1712,2216,246.20
1720,2216,246.28
1728,2216,246.36
1736,2216,246.44
1744,2216,246.48
1752,2216,246.56
1760,2216,246.60
1768,2216,246.65
1776,2216,246.69
1784,2216,246.73
1792,2216,246.73
1800,2216,246.77
1808,2216,246.77
1816,2216,246.81
1824,2216,246.81
1832,2216,246.85
1840,2216,246.85
1848,2216,246.85
1856,2216,246.85
1864,2216,246.85
1872,2216,246.85
1880,2216,246.85
1888,2216,246.81
1896,2216,246.77
1904,2216,246.73
1912,2216,246.65
1920,2216,246.52
1928,2216,246.60
1936,2216,247.22
1944,2216,248.41
1952,2216,250.34
1960,2216,253.70
1968,2216,259.40
1976,2216,268.35
1984,2216,280.81
1992,2216,296.03
2000,2216,312.44
2008,2216,328.32
2016,2216,341.98
2024,2216,353.34
2032,2216,363.27
2040,2216,371.35
2048,2216,377.01
2056,2216,380.21
2064,2216,381.48
2072,2216,381.48
2080,2216,380.78
2088,2216,379.51
2096,2216,377.62
2104,2216,375.20
2112,2216,372.46
2120,2216,369.74
2128,2216,367.33
2136,2216,365.16
2144,2216,362.94
2152,2216,360.11
2160,2216,356.13
2168,2216,350.63
2176,2216,343.82
2184,2216,336.36
2192,2216,328.85
2200,2216,321.92
2208,2216,315.93
2216,2216,311.09
2224,2216,307.44
2232,2216,304.81
2240,2216,302.93
2248,2216,301.53
2256,2216,300.22
2264,2216,298.70
2272,2216,296.86
2280,2216,294.68
2288,2216,292.38
2296,2216,290.25
2304,2216,288.49
2312,2216,286.89
2320,2216,284.92
2328,2216,282.62
2336,2216,280.00
2344,2216,277.12
2352,2216,274.09
2360,2216,271.01
2368,2216,268.10
2376,2216,265.43
2384,2216,263.22
2392,2216,261.58
2400,2216,260.68
2408,2216,260.27
2416,2216,259.81
2424,2216,259.36
2432,2216,258.87
2440,2216,258.42
2448,2216,257.88
2456,2216,257.36
2464,2216,256.86
2472,2216,256.37
2480,2216,255.87
2488,2216,255.43
2496,2216,254.98
2504,2216,254.60
2512,2216,254.19
2520,2216,253.82
2528,2216,253.50
2536,2216,253.17
2544,2216,252.84
2552,2216,252.51
2560,2216,252.18
2568,2216,251.86
2576,2216,251.53
2584,2216,251.24
2592,2216,250.95
2600,2216,250.67
2608,2216,250.34
2616,2216,250.09
2624,2216,249.85
2632,2216,249.60
2640,2216,249.36
2648,2216,249.15
2656,2216,248.94
2664,2216,248.74
2672,2216,248.57
2680,2216,248.41
2688,2216,248.29
2696,2216,248.12
2704,2216,247.92
2712,2216,247.63
2720,2216,247.35
2728,2216,247.02
2736,2216,246.73
2744,2216,246.44
2752,2216,246.16
2760,2216,245.95
2768,2216,245.83
2776,2216,245.75
2784,2216,245.79
2792,2216,245.79
2800,2216,245.79
2808,2216,245.83
2816,2216,245.87
2824,2216,245.91
2832,2216,245.99
2840,2216,246.03
2848,2216,246.07
2856,2216,246.16
2864,2216,246.24
2872,2216,246.28
2880,2216,246.36
2888,2216,246.44
2896,2216,246.52
2904,2216,246.65
2912,2216,246.73
2920,2216,246.81
2928,2216,246.93
2936,2216,247.06
2944,2216,247.14
2952,2216,247.30
2960,2216,247.43
2968,2216,247.55
2976,2216,247.72
2984,2216,247.84
2992,2216,247.96
3000,2216,248.04
3008,2216,248.16
3016,2216,248.25
3024,2216,248.25
3032,2216,248.25
3040,2216,248.20
3048,2216,248.12
3056,2216,248.04
3064,2216,247.88
0,2224,525.13
8,2224,526.40
16,2224,529.68
24,2224,535.39
32,2224,543.75
40,2224,554.26
48,2224,565.82
56,2224,577.39
64,2224,588.05
72,2224,597.24
80,2224,604.38
88,2224,609.02
96,2224,610.94
104,2224,610.61
112,2224,608.77
120,2224,606.43
128,2224,604.14
136,2224,601.92
144,2224,599.33
152,2224,596.10
160,2224,592.28
168,2224,588.38
176,2224,584.78
184,2224,581.41
192,2224,577.96
200,2224,574.31
208,2224,571.07
216,2224,569.19
224,2224,569.56
232,2224,572.63
240,2224,578.33
248,2224,586.13
256,2224,595.40
264,2224,605.37
272,2224,615.21
280,2224,623.99
288,2224,630.92
296,2224,635.76
304,2224,639.04
312,2224,641.71
320,2224,644.45
328,2224,647.33
336,2224,650.11
344,2224,652.91
352,2224,656.15
360,2224,660.29
368,2224,665.29
376,2224,670.42
384,2224,674.69
392,2224,677.36
400,2224,678.05
408,2224,676.90
416,2224,674.56
424,2224,671.74
432,2224,669.11
440,2224,667.10
448,2224,665.70
456,2224,664.76
464,2224,664.15
472,2224,664.02
480,2224,664.39
488,2224,664.89
496,2224,664.89
504,2224,663.98
512,2224,661.89
520,2224,658.82
528,2224,655.08
536,2224,650.94
544,2224,646.51
552,2224,641.55
560,2224,635.76
568,2224,628.95
576,2224,620.96
584,2224,612.09
592,2224,602.82
600,2224,593.63
608,2224,584.57
616,2224,575.51
624,2224,566.68
632,2224,558.77
640,2224,552.33
648,2224,547.49
656,2224,543.63
664,2224,540.02
672,2224,536.33
680,2224,532.72
688,2224,529.64
696,2224,527.43
704,2224,526.28
712,2224,525.95
720,2224,526.24
728,2224,526.89
736,2224,527.76
744,2224,528.78
752,2224,529.89
760,2224,530.99
768,2224,531.94
776,2224,532.80
784,2224,533.62
792,2224,534.40
800,2224,535.26
808,2224,536.20
816,2224,537.36
824,2224,538.62
832,2224,539.98
840,2224,541.38
848,2224,542.69
856,2224,543.75
864,2224,544.49
872,2224,544.70
880,2224,544.45
888,2224,543.87
896,2224,543.31
904,2224,543.39
912,2224,544.41
920,2224,546.21
928,2224,548.22
936,2224,549.90
944,2224,551.14
952,2224,552.04
960,2224,552.78
968,2224,553.23
976,2224,552.98
984,2224,551.91
992,2224,550.28
1000,2224,548.88
1008,2224,548.26
1016,2224,548.59
1024,2224,549.25
1032,2224,549.33
1040,2224,548.14
1048,2224,545.15
1056,2224,540.18
1064,2224,533.33
1072,2224,524.96
1080,2224,515.49
1088,2224,505.07
1096,2224,493.63
1104,2224,480.87
1112,2224,466.63
1120,2224,451.17
1128,2224,435.14
1136,2224,419.55
1144,2224,405.43
1152,2224,393.29
1160,2224,383.70
1168,2224,376.23
1176,2224,368.85
1184,2224,359.98
1192,2224,348.78
1200,2224,335.09
1208,2224,319.46
1216,2224,303.25
1224,2224,287.95
1232,2224,275.11
1240,2224,265.68
1248,2224,260.31
1256,2224,257.84
1264,2224,256.29
1272,2224,255.22
1280,2224,254.44
1288,2224,253.82
1296,2224,253.25
1304,2224,252.76
1312,2224,252.22
1320,2224,251.73
1328,2224,251.28
1336,2224,250.79
1344,2224,250.34
1352,2224,249.89
1360,2224,249.48
1368,2224,249.07
1376,2224,248.70
1384,2224,248.33
1392,2224,248.00
1400,2224,247.72
1408,2224,247.43
1416,2224,247.18
1424,2224,246.97
1432,2224,246.77
1440,2224,246.60
1448,2224,246.44
1456,2224,246.32
1464,2224,246.20
1472,2224,246.07
1480,2224,245.99
1488,2224,245.91
1496,2224,245.83
1504,2224,245.75
1512,2224,245.71
1520,2224,245.62
1528,2224,245.58
1536,2224,245.54
1544,2224,245.50
1552,2224,245.46
1560,2224,245.42
1568,2224,245.38
1576,2224,245.34
1584,2224,245.34
1592,2224,245.34
1600,2224,245.38
1608,2224,245.42
1616,2224,245.46
1624,2224,245.50
1632,2224,245.54
1640,2224,245.62
1648,2224,245.67
1656,2224,245.71
1664,2224,245.79
1672,2224,245.87
1680,2224,245.91
1688,2224,245.99
1696,2224,246.07
1704,2224,246.16
1712,2224,246.20
1720,2224,246.28
1728,2224,246.36
1736,2224,246.40
1744,2224,246.44
1752,2224,246.48
1760,2224,246.52
1768,2224,246.56
1776,2224,246.60
1784,2224,246.60
1792,2224,246.65
1800,2224,246.65
1808,2224,246.65
1816,2224,246.69
1824,2224,246.69
1832,2224,246.69
1840,2224,246.69
1848,2224,246.73
1856,2224,246.73
1864,2224,246.73
1872,2224,246.69
1880,2224,246.69
1888,2224,246.65
1896,2224,246.60
1904,2224,246.52
1912,2224,246.44
1920,2224,246.32
1928,2224,246.36
1936,2224,246.89
1944,2224,247.96
1952,2224,249.65
1960,2224,252.47
1968,2224,257.23
1976,2224,264.62
1984,2224,274.83
1992,2224,287.34
2000,2224,301.00
2008,2224,314.37
2016,2224,326.14
2024,2224,336.03
2032,2224,344.97
2040,2224,352.39
2048,2224,357.85
2056,2224,361.26
2064,2224,363.02
2072,2224,363.76
2080,2224,363.92
2088,2224,363.55
2096,2224,362.53
2104,2224,360.72
2112,2224,358.14
2120,2224,354.90
2128,2224,351.12
2136,2224,346.86
2144,2224,342.10
2152,2224,336.93
2160,2224,331.35
2168,2224,325.37
2176,2224,319.29
2184,2224,313.55
2192,2224,308.51
2200,2224,304.41
2208,2224,301.20
2216,2224,298.87
2224,2224,297.23
2232,2224,296.03
2240,2224,295.14
2248,2224,294.35
2256,2224,293.53
2264,2224,292.55
2272,2224,291.28
2280,2224,289.72
2288,2224,288.07
2296,2224,286.56
2304,2224,285.37
2312,2224,284.18
2320,2224,282.58
2328,2224,280.53
2336,2224,278.07
2344,2224,275.32
2352,2224,272.37
2360,2224,269.33
2368,2224,266.42
2376,2224,263.83
2384,2224,261.66
2392,2224,260.10
2400,2224,259.32
2408,2224,259.00
2416,2224,258.63
2424,2224,258.25
2432,2224,257.84
2440,2224,257.44
2448,2224,256.95
2456,2224,256.49
2464,2224,256.04
2472,2224,255.59
2480,2224,255.14
2488,2224,254.73
2496,2224,254.36
2504,2224,253.95
2512,2224,253.62
2520,2224,253.30
2528,2224,252.97
2536,2224,252.64
2544,2224,252.31
2552,2224,252.02
2560,2224,251.73
2568,2224,251.41
2576,2224,251.12
2584,2224,250.83
2592,2224,250.58
2600,2224,250.30
2608,2224,250.05
2616,2224,249.81
2624,2224,249.56
2632,2224,249.32
2640,2224,249.11
2648,2224,248.90
2656,2224,248.70
2664,2224,248.53
2672,2224,248.37
2680,2224,248.25
2688,2224,248.12
2696,2224,247.96
2704,2224,247.76
2712,2224,247.51
2720,2224,247.22
2728,2224,246.93
2736,2224,246.65
2744,2224,246.36
2752,2224,246.11
2760,2224,245.91
2768,2224,245.79
2776,2224,245.71
2784,2224,245.71
2792,2224,245.71
2800,2224,245.75
2808,2224,245.79
2816,2224,245.83
2824,2224,245.87
2832,2224,245.95
2840,2224,245.99
2848,2224,246.03
2856,2224,246.07
2864,2224,246.16
2872,2224,246.24
2880,2224,246.28
2888,2224,246.36
2896,2224,246.44
2904,2224,246.52
2912,2224,246.60
2920,2224,246.69
2928,2224,246.81
2936,2224,246.89
2944,2224,247.02
2952,2224,247.14
2960,2224,247.26
2968,2224,247.39
2976,2224,247.51
2984,2224,247.59
2992,2224,247.72
3000,2224,247.84
3008,2224,247.92
3016,2224,248.00
3024,2224,248.00
3032,2224,248.00
3040,2224,247.96
3048,2224,247.88
3056,2224,247.76
3064,2224,247.59
0,2232,519.10
8,2232,520.37
16,2232,523.69
24,2232,529.52
32,2232,538.13
40,2232,549.05
48,2232,561.18
56,2232,573.50
64,2232,585.06
72,2232,595.07
80,2232,602.82
88,2232,607.62
96,2232,609.39
104,2232,608.48
112,2232,605.94
120,2232,602.78
128,2232,599.58
136,2232,596.38
144,2232,592.73
152,2232,588.30
160,2232,583.30
168,2232,578.37
176,2232,574.11
184,2232,570.45
192,2232,566.93
200,2232,563.32
208,2232,559.96
216,2232,557.78
224,2232,557.74
232,2232,560.29
240,2232,565.41
248,2232,572.63
256,2232,581.45
264,2232,591.13
272,2232,600.73
280,2232,609.22
288,2232,615.74
296,2232,620.34
304,2232,623.78
312,2232,627.06
320,2232,630.80
328,2232,634.77
336,2232,638.55
344,2232,642.08
352,2232,646.06
360,2232,651.19
368,2232,657.50
376,2232,664.31
384,2232,670.22
392,2232,674.16
400,2232,675.51
408,2232,674.20
416,2232,670.99
424,2232,666.98
432,2232,663.28
440,2232,660.50
448,2232,658.82
456,2232,657.95
464,2232,657.83
472,2232,658.45
480,2232,659.71
488,2232,661.15
496,2232,661.85
504,2232,661.07
512,2232,658.49
520,2232,654.26
528,2232,648.85
536,2232,642.81
544,2232,636.58
552,2232,630.31
560,2232,623.82
568,2232,616.85
576,2232,609.26
584,2232,601.01
592,2232,592.49
600,2232,584.07
608,2232,576.07
616,2232,568.49
624,2232,561.47
632,2232,555.44
640,2232,550.61
648,2232,546.87
656,2232,543.59
664,2232,540.14
672,2232,536.29
680,2232,532.35
688,2232,528.82
696,2232,526.28
704,2232,524.88
712,2232,524.40
720,2232,524.64
728,2232,525.29
736,2232,526.36
744,2232,527.59
752,2232,528.94
760,2232,530.22
768,2232,531.28
776,2232,532.19
784,2232,532.92
792,2232,533.66
800,2232,534.44
808,2232,535.35
816,2232,536.41
824,2232,537.60
832,2232,538.91
840,2232,540.26
848,2232,541.58
856,2232,542.73
864,2232,543.51
872,2232,543.75
880,2232,543.43
888,2232,542.48
896,2232,541.13
904,2232,540.06
912,2232,539.73
920,2232,540.26
928,2232,541.25
936,2232,542.11
944,2232,542.69
952,2232,542.93
960,2232,543.06
968,2232,543.18
976,2232,543.18
984,2232,543.06
992,2232,542.98
1000,2232,543.35
1008,2232,544.29
1016,2232,545.80
1024,2232,547.28
1032,2232,548.10
1040,2232,547.73
1048,2232,545.72
1056,2232,541.91
1064,2232,536.24
1072,2232,528.90
1080,2232,520.17
1088,2232,510.24
1096,2232,499.12
1104,2232,486.53
1112,2232,472.21
1120,2232,456.30
1128,2232,439.32
1136,2232,422.38
1144,2232,406.34
1152,2232,392.14
1160,2232,380.54
1168,2232,371.51
1176,2232,363.19
1184,2232,353.88
1192,2232,342.43
1200,2232,328.61
1208,2232,313.02
1216,2232,297.14
1224,2232,282.58
1232,2232,270.85
1240,2232,262.69
1248,2232,258.34
1256,2232,256.66
1264,2232,255.59
1272,2232,254.81
1280,2232,254.19
1288,2232,253.70
1296,2232,253.17
1304,2232,252.64
1312,2232,252.14
1320,2232,251.65
1328,2232,251.16
1336,2232,250.71
1344,2232,250.25
1352,2232,249.81
1360,2232,249.40
1368,2232,248.99
1376,2232,248.61
1384,2232,248.25
1392,2232,247.92
1400,2232,247.63
1408,2232,247.39
1416,2232,247.14
1424,2232,246.93
1432,2232,246.73
1440,2232,246.56
1448,2232,246.44
1456,2232,246.28
1464,2232,246.16
1472,2232,246.07
1480,2232,245.99
1488,2232,245.87
1496,2232,245.83
1504,2232,245.75
1512,2232,245.71
1520,2232,245.62
1528,2232,245.58
1536,2232,245.54
1544,2232,245.50
1552,2232,245.46
1560,2232,245.42
1568,2232,245.38
1576,2232,245.38
1584,2232,245.34
1592,2232,245.34
1600,2232,245.38
1608,2232,245.42
1616,2232,245.46
1624,2232,245.50
1632,2232,245.58
1640,2232,245.62
1648,2232,245.71
1656,2232,245.75
1664,2232,245.79
1672,2232,245.87
1680,2232,245.95
1688,2232,246.03
1696,2232,246.07
1704,2232,246.16
1712,2232,246.20
1720,2232,246.28
1728,2232,246.32
1736,2232,246.36
1744,2232,246.40
1752,2232,246.44
1760,2232,246.48
1768,2232,246.48
1776,2232,246.48
1784,2232,246.52
1792,2232,246.52
1800,2232,246.56
1808,2232,246.52
1816,2232,246.56
1824,2232,246.56
1832,2232,246.56
1840,2232,246.56
1848,2232,246.56
1856,2232,246.56
1864,2232,246.56
1872,2232,246.56
1880,2232,246.52
1888,2232,246.48
1896,2232,246.40
1904,2232,246.36
1912,2232,246.24
1920,2232,246.11
1928,2232,246.16
1936,2232,246.60
1944,2232,247.55
1952,2232,249.03
1960,2232,251.37
1968,2232,255.18
1976,2232,261.05
1984,2232,269.25
1992,2232,279.42
2000,2232,290.74
2008,2232,302.11
2016,2232,312.24
2024,2232,320.98
2032,2232,329.02
2040,2232,335.86
2048,2232,341.03
2056,2232,344.48
2064,2232,346.57
2072,2232,347.84
2080,2232,348.70
2088,2232,349.11
2096,2232,348.82
2104,2232,347.60
2112,2232,345.34
2120,2232,341.90
2128,2232,337.38
2136,2232,331.84
2144,2232,325.57
2152,2232,319.01
2160,2232,312.57
2168,2232,306.54
2176,2232,301.24
2184,2232,296.98
2192,2232,293.74
2200,2232,291.61
2208,2232,290.33
2216,2232,289.60
2224,2232,289.23
2232,2232,288.94
2240,2232,288.69
2248,2232,288.36
2256,2232,287.95
2264,2232,287.34
2272,2232,286.56
2280,2232,285.54
2288,2232,284.46
2296,2232,283.44
2304,2232,282.66
2312,2232,281.85
2320,2232,280.49
2328,2232,278.64
2336,2232,276.35
2344,2232,273.68
2352,2232,270.81
2360,2232,267.81
2368,2232,264.94
2376,2232,262.40
2384,2232,260.31
2392,2232,258.79
2400,2232,258.05
2408,2232,257.80
2416,2232,257.52
2424,2232,257.19
2432,2232,256.82
2440,2232,256.41
2448,2232,256.00
2456,2232,255.63
2464,2232,255.22
2472,2232,254.81
2480,2232,254.44
2488,2232,254.07
2496,2232,253.70
2504,2232,253.38
2512,2232,253.05
2520,2232,252.72
2528,2232,252.43
2536,2232,252.14
2544,2232,251.86
2552,2232,251.57
2560,2232,251.28
2568,2232,251.00
2576,2232,250.75
2584,2232,250.46
2592,2232,250.21
2600,2232,249.97
2608,2232,249.73
2616,2232,249.48
2624,2232,249.27
2632,2232,249.07
2640,2232,248.86
2648,2232,248.66
2656,2232,248.49
2664,2232,248.33
2672,2232,248.16
2680,2232,248.04
2688,2232,247.96
2696,2232,247.80
2704,2232,247.59
2712,2232,247.39
2720,2232,247.10
2728,2232,246.81
2736,2232,246.52
2744,2232,246.28
2752,2232,246.07
2760,2232,245.87
2768,2232,245.75
2776,2232,245.67
2784,2232,245.67
2792,2232,245.67
2800,2232,245.71
2808,2232,245.75
2816,2232,245.79
2824,2232,245.83
2832,2232,245.87
2840,2232,245.91
2848,2232,245.99
2856,2232,246.03
2864,2232,246.07
2872,2232,246.16
2880,2232,246.20
2888,2232,246.28
2896,2232,246.36
2904,2232,246.40
2912,2232,246.48
2920,2232,246.56
2928,2232,246.65
2936,2232,246.77
2944,2232,246.85
2952,2232,246.97
2960,2232,247.06
2968,2232,247.18
2976,2232,247.30
2984,2232,247.39
2992,2232,247.51
3000,2232,247.59
3008,2232,247.68
3016,2232,247.76
3024,2232,247.76
3032,2232,247.72
3040,2232,247.68
3048,2232,247.63
3056,2232,247.51
3064,2232,247.35
0,2240,513.15
8,2240,514.30
16,2240,517.46
24,2240,523.12
32,2240,531.74
40,2240,542.77
48,2240,555.32
56,2240,568.32
64,2240,580.75
72,2240,591.62
80,2240,600.03
88,2240,605.24
96,2240,607.09
104,2240,606.02
112,2240,603.15
120,2240,599.42
128,2240,595.56
136,2240,591.46
144,2240,586.74
152,2240,581.04
160,2240,574.68
168,2240,568.53
176,2240,563.40
184,2240,559.34
192,2240,555.69
200,2240,552.12
208,2240,548.76
216,2240,546.46
224,2240,546.13
232,2240,548.31
240,2240,552.90
248,2240,559.67
256,2240,568.00
264,2240,577.19
272,2240,586.17
280,2240,593.88
288,2240,599.79
296,2240,604.05
304,2240,607.66
312,2240,611.64
320,2240,616.36
328,2240,621.48
336,2240,626.45
344,2240,631.12
352,2240,636.17
360,2240,642.28
368,2240,649.71
376,2240,657.74
384,2240,665.01
392,2240,670.14
400,2240,672.23
408,2240,670.91
416,2240,666.98
424,2240,661.77
432,2240,656.81
440,2240,653.03
448,2240,650.77
456,2240,649.99
464,2240,650.49
472,2240,652.08
480,2240,654.63
488,2240,657.26
496,2240,658.82
504,2240,658.32
512,2240,655.33
520,2240,649.87
528,2240,642.73
536,2240,634.69
544,2240,626.53
552,2240,618.70
560,2240,611.23
568,2240,604.05
576,2240,596.71
584,2240,589.08
592,2240,581.29
600,2240,573.78
608,2240,566.93
616,2240,560.90
624,2240,555.77
632,2240,551.67
640,2240,548.47
648,2240,545.88
656,2240,543.26
664,2240,540.06
672,2240,536.12
680,2240,531.86
688,2240,528.00
696,2240,525.09
704,2240,523.41
712,2240,522.75
720,2240,522.95
728,2240,523.69
736,2240,524.92
744,2240,526.44
752,2240,528.05
